MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11838,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,1753,1753,GasA,Excellent,Y,SBrkr,1788,0,1788,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,2,522,Typical,Paved,202,151,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,236.5,-93.68269,42.018847
Two_Story_1946_and_Newer,Residential_Low_Density,0,11050,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,PosN,Norm,OneFam,Two_Story,Average,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,536,1440,GasA,Excellent,Y,SBrkr,1476,677,2153,1,0,2,1,3,1,8,Typ,2,Attchd,Fin,3,736,Typical,Paved,253,142,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,313,-93.682983,42.018703
Two_Story_1946_and_Newer,Residential_Low_Density,70,8749,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,840,840,GasA,Excellent,Y,SBrkr,840,885,1725,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,550,Typical,Paved,0,48,0,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,198.5,-93.686744,42.016973
Two_Story_1946_and_Newer,Residential_Low_Density,0,11250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,944,944,GasA,Excellent,Y,SBrkr,944,926,1870,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,608,Typical,Paved,256,43,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,211,-93.685673,42.016978
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,15750,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR3,Gtl,College_Creek,Feedr,Norm,OneFam,One_Story,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,216,1462,GasA,Excellent,Y,SBrkr,1513,0,1513,1,0,2,0,2,1,5,Typ,1,Attchd,Fin,2,521,Typical,Paved,135,34,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,220,-93.67914999999999,42.0181479
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,11883,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,814,1504,GasA,Excellent,Y,SBrkr,1504,0,1504,1,0,2,0,3,1,6,Typ,1,Attchd,Fin,2,478,Typical,Paved,115,66,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,203,-93.680706,42.018875
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,209,Typical,PConc,Typical,Av,GLQ,3,Unf,0,306,1417,GasA,Excellent,Y,SBrkr,1417,0,1417,1,0,2,0,3,1,7,Typ,1,Attchd,Unf,2,511,Typical,Paved,60,0,0,0,117,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,210,-93.681343,42.018006
Two_Story_1946_and_Newer,Residential_Low_Density,70,8750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,880,880,GasA,Excellent,Y,SBrkr,909,807,1716,0,0,2,1,2,1,7,Typ,1,Attchd,RFn,2,512,Typical,Paved,0,120,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,191,-93.680782,42.017856
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Typical,PConc,Typical,Av,GLQ,3,Unf,0,163,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,4,Typ,0,Attchd,Fin,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,144,-93.681297,42.016274
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Typical,PConc,Typical,Av,GLQ,3,Unf,0,163,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,4,Typ,0,Attchd,Fin,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,140,-93.681439,42.016271
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Typical,PConc,Typical,Av,GLQ,3,Unf,0,100,1578,GasA,Excellent,Y,SBrkr,1602,0,1602,1,0,2,0,3,1,7,Typ,1,Attchd,RFn,3,810,Typical,Paved,0,48,0,0,195,0,No_Pool,No_Fence,None,0,1,2009,WD ,Normal,293.2,-93.684115,42.016468
Two_Story_1946_and_Newer,Residential_Low_Density,65,9313,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,864,864,GasA,Excellent,Y,SBrkr,864,864,1728,0,0,2,1,3,1,7,Typ,0,Attchd,RFn,2,572,Typical,Paved,187,56,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,190,-93.685333,42.013957
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,8487,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1480,1500,GasA,Excellent,Y,SBrkr,1500,0,1500,0,0,2,0,3,1,6,Typ,0,Attchd,RFn,2,570,Typical,Paved,192,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,190,-93.686051,42.014054
Two_Story_1946_and_Newer,Residential_Low_Density,85,11069,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,608,608,GasA,Excellent,Y,SBrkr,608,788,1396,0,0,2,1,3,1,6,Typ,1,BuiltIn,Fin,2,440,Typical,Paved,100,36,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,170,-93.6843,42.013392
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Average,1949,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Excellent,Y,SBrkr,1126,0,1126,0,0,2,0,2,1,5,Typ,0,Detchd,Fin,2,520,Typical,Dirt_Gravel,0,96,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2009,WD ,Normal,108,-93.67830500000001,42.020123
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9937,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Good,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0,Good,PConc,Typical,No,BLQ,2,Unf,0,849,1486,GasA,Excellent,Y,SBrkr,1486,0,1486,1,0,1,0,3,1,7,Typ,0,Detchd,Fin,2,480,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2009,WD ,Normal,167,-93.677407,42.021246
Split_Foyer,Residential_Low_Density,64,7301,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,SFoyer,Average,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Excellent,Y,SBrkr,495,1427,1922,0,0,3,0,4,1,7,Typ,1,BuiltIn,RFn,2,672,Typical,Paved,0,0,177,0,0,0,No_Pool,No_Fence,None,0,7,2009,ConLD,Normal,198.5,-93.672234,42.018988
Two_Story_1946_and_Newer,Residential_Low_Density,75,7950,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Above_Average,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140,Typical,CBlock,Typical,No,BLQ,2,Unf,0,155,690,GasA,Typical,Y,SBrkr,698,728,1426,0,0,1,1,3,1,6,Typ,0,Attchd,Fin,2,440,Typical,Paved,252,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Normal,159.5,-93.6755239,42.0186549
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,86,13286,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340,Typical,PConc,Typical,No,GLQ,3,Unf,0,464,1698,GasA,Excellent,Y,SBrkr,1698,0,1698,1,0,2,0,3,1,8,Typ,1,Attchd,Fin,3,768,Typical,Paved,327,64,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,320,-93.676608,42.017026
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35,3675,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Typical,Wood,Typical,Gd,GLQ,3,Unf,0,0,547,GasA,Good,Y,SBrkr,1072,0,1072,1,0,1,0,2,1,5,Typ,0,Basment,Fin,2,525,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,145.5,-93.669952,42.01896
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,6410,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,One_Story,Average,1959,1959,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,CBlock,Typical,No,LwQ,4,Rec,243,301,876,GasA,Typical,Y,FuseA,876,0,876,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,1,320,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2009,WD ,Normal,85,-93.666315,42.019423
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,8405,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Fair,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Wall,Typical,N,FuseF,1088,441,1529,0,0,2,0,4,1,9,Mod,0,Detchd,Unf,1,240,Typical,Dirt_Gravel,92,0,185,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,98,-93.6644556,42.0217997
One_Story_1945_and_Older,Residential_Low_Density,56,4060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Very_Good,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,864,864,GasA,Excellent,Y,SBrkr,864,0,864,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,96,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,99.9,-93.659191,42.021496
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,10206,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Fair,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasW,Fair,N,FuseF,944,0,944,0,0,1,0,2,1,4,Min1,0,Detchd,Unf,2,528,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,82,-93.664812,42.019004
Duplex_All_Styles_and_Ages,Residential_Low_Density,65,10926,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Average,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74,Typical,CBlock,Typical,No,Unf,7,Unf,0,1678,1678,GasA,Typical,Y,SBrkr,1678,0,1678,0,0,2,0,6,2,10,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,119.9,-93.6644024,42.01822
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,67,12354,Pave,Gravel,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Fair,Mn,Unf,7,Unf,0,684,684,GasA,Good,Y,SBrkr,684,512,1196,0,0,1,0,3,1,7,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,46,0,0,0,0,No_Pool,Good_Privacy,Shed,800,8,2009,ConLI,Normal,110,-93.657963,42.022092
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Good,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,778,778,GasA,Typical,Y,SBrkr,944,545,1489,0,0,2,0,3,1,7,Typ,1,Detchd,Unf,1,240,Typical,Paved,335,0,0,0,0,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,139.5,-93.64857,42.016921
Two_and_Half_Story_All_Ages,Residential_Low_Density,102,15863,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,Two_and_Half_Fin,Fair,1920,1970,Gable,CompShg,Wd Sdng,Plywood,None,0,Typical,BrkTil,Typical,No,GLQ,3,Unf,0,301,824,GasA,Excellent,Y,SBrkr,1687,998,3082,1,0,2,1,5,1,12,Typ,2,Basment,Fin,2,672,Typical,Paved,136,63,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,197,-93.651669,42.016182
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,65,7804,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Fair,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,Typical,BrkTil,Typical,No,BLQ,2,Unf,0,500,1122,GasA,Typical,Y,SBrkr,1328,653,1981,1,0,2,0,4,1,7,Min2,2,Detchd,Unf,2,576,Typical,Paved,431,44,0,0,0,0,No_Pool,Minimum_Privacy,None,0,12,2009,WD ,Normal,135,-93.648414,42.018931
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,51,6171,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,BrkTil,Typical,No,BLQ,2,Unf,0,712,976,GasA,Excellent,Y,SBrkr,1160,448,1608,0,0,2,1,3,1,7,Typ,1,Detchd,Unf,1,216,Typical,Paved,147,16,0,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2009,WD ,Normal,137.45,-93.648429,42.017835
Two_Story_1945_and_Older,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Feedr,Norm,OneFam,Two_Story,Excellent,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Good,PConc,Good,No,ALQ,1,BLQ,210,0,560,GasA,Excellent,Y,SBrkr,575,560,1135,1,0,1,0,3,1,6,Typ,0,Detchd,RFn,2,576,Typical,Paved,256,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2009,WD ,Normal,155,-93.6459433,42.0189256
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,57,7558,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1928,1950,Gable,CompShg,BrkFace,Stone,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,896,896,GasA,Good,Y,SBrkr,1172,741,1913,0,0,1,1,3,1,9,Typ,1,Detchd,Unf,2,342,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,177,-93.646881,42.016943
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,52,6292,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Good,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,861,861,GasA,Good,Y,SBrkr,877,600,1477,0,1,2,0,3,1,6,Typ,1,Detchd,Unf,1,216,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,145,-93.648419,42.016835
Two_Story_1945_and_Older,Residential_Low_Density,53,7155,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Very_Good,1918,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Fair,Mn,Unf,7,Unf,0,600,600,GasA,Excellent,Y,SBrkr,628,600,1228,0,0,1,0,3,1,6,Typ,1,Detchd,Unf,1,215,Typical,Paved,0,113,0,0,195,0,No_Pool,Minimum_Privacy,None,0,5,2009,WD ,Normal,137,-93.644704,42.016957
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,13680,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,112,840,GasA,Excellent,Y,SBrkr,840,727,1567,1,0,1,1,2,1,6,Min2,2,Detchd,Unf,2,440,Typical,Paved,0,21,150,0,0,0,No_Pool,Good_Privacy,None,0,2,2009,WD ,Normal,205,-93.6428055,42.0191252
Two_Story_1945_and_Older,Residential_Low_Density,0,7500,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Good,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,224,771,GasA,Fair,Y,SBrkr,753,741,1494,0,0,1,0,3,1,7,Typ,2,Attchd,Unf,1,213,Typical,Partial_Pavement,0,0,0,0,224,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,177.5,-93.6397,42.019181
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,14680,Pave,Gravel,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Below_Average,1960,1960,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,480,1273,GasA,Excellent,Y,SBrkr,1273,0,1273,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,307,Typical,Paved,483,0,0,0,115,0,No_Pool,Minimum_Privacy,None,0,6,2009,WD ,Normal,155,-93.64012,42.017583
One_Story_1945_and_Older,Residential_Low_Density,80,13360,Pave,Gravel,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Good,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Good,BrkTil,Typical,No,ALQ,1,Unf,0,163,876,GasA,Excellent,Y,SBrkr,964,0,964,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,432,Typical,Paved,0,0,44,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,163.5,-93.640592,42.017574
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,8145,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Crawford,Norm,Norm,Duplex,Two_and_Half_Unf,Above_Average,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,LwQ,4,Unf,0,674,920,GasA,Excellent,Y,SBrkr,1240,1240,2480,0,0,2,1,5,2,13,Typ,2,Detchd,Unf,2,400,Typical,Paved,0,0,57,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,205,-93.6439975,42.0158534
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,13339,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132,Typical,CBlock,Typical,No,LwQ,4,BLQ,875,621,1561,GasA,Typical,Y,SBrkr,1561,0,1561,1,0,2,0,3,1,6,Typ,1,Attchd,Fin,2,463,Typical,Paved,0,148,0,0,120,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,193,-93.642885,42.013169
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,78,15600,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Good,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0,Typical,BrkTil,Typical,No,BLQ,2,Rec,507,248,1067,GasW,Fair,N,SBrkr,986,537,1523,1,0,2,0,3,1,7,Maj2,1,Attchd,Unf,1,295,Typical,Paved,0,0,81,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,158,-93.640762,42.014943
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,17500,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Mod,Crawford,PosA,Norm,OneFam,One_Story,Average,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,420,Typical,PConc,Typical,Av,LwQ,4,BLQ,435,91,1310,GasA,Excellent,Y,SBrkr,1906,0,1906,1,0,1,1,3,1,6,Typ,2,Basment,Unf,2,576,Typical,Paved,0,201,0,0,0,0,No_Pool,No_Fence,None,0,1,2009,WD ,Normal,224,-93.639407,42.0125
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1488,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,Two_Story,Above_Average,1980,1992,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,Mn,ALQ,1,Unf,0,90,561,GasA,Typical,Y,SBrkr,561,668,1229,1,0,1,1,2,1,5,Typ,1,Attchd,Fin,2,462,Typical,Paved,176,0,0,0,0,0,No_Pool,Good_Privacy,None,0,10,2009,WD ,Normal,137,-93.645743,42.009489
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1300,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,Two_Story,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,276,561,GasA,Typical,Y,SBrkr,561,668,1229,0,0,1,1,2,1,5,Typ,1,Attchd,Fin,2,462,Typical,Paved,150,0,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2009,WD ,Normal,124,-93.645743,42.009489
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17597,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Excellent,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0,Good,CBlock,Typical,No,GLQ,3,ALQ,419,581,1803,GasA,Typical,Y,SBrkr,2365,0,2365,1,0,2,0,3,1,7,Min1,2,Attchd,Fin,2,551,Typical,Paved,200,144,0,0,0,0,No_Pool,Good_Privacy,None,0,7,2009,WD ,Normal,315,-93.643539,42.01141
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,21695,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Excellent,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260,Good,CBlock,Typical,No,GLQ,3,Unf,0,72,880,GasA,Excellent,Y,SBrkr,1680,0,1680,1,0,2,0,3,1,5,Typ,1,Attchd,Fin,2,540,Typical,Paved,292,44,0,182,0,0,No_Pool,No_Fence,None,0,12,2009,WD ,Normal,222,-93.643947,42.009134
